audio	sentence	gender_domain
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29591999.wav	iko upande wa kusini wa kisiwa 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31415702.wav	waingereza nao kulitumia kama gereza kuanzia mwaka elfu moja mia tisa kumi na sita 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29994717.wav	hata hivyo mengi ya mabadiliko hayo yamewakwepa wananchi isipokuwa yale ya zamani 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36382565.wav	ameenda mjini tangu juzi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30567824.wav	chake lakini vyombo vyake viko safi kabisa 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36310805.wav	jacob alimtoa hofu na kumwambia yupo mahali salama na yeye ndio aliagizwa aletwe 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30181932.wav	mwishowe alisalimu amri na akajisalimisha nchini zambia 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30144485.wav	sehemu ya kwanza ya sherehe hizi ni sherehe ya enoto 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35099359.wav	sasa ifahamu historia ya wamasai kutoka israel hadi afrika mashariki 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29847635.wav	tembo ndiye mnyama mkubwa zaidi mwituni na ardini kwa ujumla 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30635376.wav	ni aibu sana kwa taifa maana enzi za mwalimu hapakukuwa na hali hii 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36389439.wav	ukubwa wa baraza lake la mawaziri kukosolewa na wataalam 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28725615.wav	goli ziko kwenye pande fupi zaidi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37094554.wav	ajali hiyo inaonyesha upendo na uaminifu kwa mwanaume 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35155474.wav	unga ambapo mitaani hujulikana kama coke 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36375356.wav	hapatoshi kwa sababu kelele zake zitakuwa siyo 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30054236.wav	karume alikwenda kwa punja kara haji ambaye alimweleza karume 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30577883.wav	lakini siku hizi kuna uwezekano baadhi ya wapare wakawa hawana sifa hii tena 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30091171.wav	hali hii ilitambuliwa na uholanzi mwaka elfumoja mia nane kumi na tano 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29822434.wav	mlima magamba na mlima maguge inaongezeka pia milima ya mahale 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28716372.wav	dalili nyingine zinaweza kujumuisha maumivu na matatizo wakati wa kumeza 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36807760.wav	kuwait na marekani vita vya pili vya ghuba ya elfu mbili na tatu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30634776.wav	kila kabila lina washamba na wasio washamba kutegemeana na aina ya ushamba 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30634573.wav	sheikh abeid amani karume anasalia kukumbukwa kuwa rais wa kwanza wa nchi hiyo 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30182305.wav	wajerumani walikataa habari za fuvu hili na waingereza waliamua ya kwamba ilishindikana kulipata 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30341259.wav	ikilinganishwa na kilwa pamoja na pangani au zanzibar 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35132360.wav	victor robert willi amezungumza na shaq mumbere ambae 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29789545.wav	ni shirika huru kama jinsi ilivyo likijitegemea 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28682803.wav	pia alidai kuwa rais kibaki alikuwa makosa katika jambo hilo 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37093593.wav	sehemu nyingine za bara la afrika na nje ya 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30025734.wav	ukataji wa miti ni uharibifu wa mazingira 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29938346.wav	iliachana na ushiriki wa vita hivyo vya mataifa 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30201228.wav	kuna usemi kuwa alichaguliwa kama mchezaji wa ziada kaitka michezo ya afrika mashariki 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28681042.wav	huishi baharini hasa lakini spishi kadhaa hukaa katika mito na milango yao 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36373493.wav	za mchezaji bora wa soka duniani ballon dor 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30143345.wav	kufuatana na fred guweddeko wa chuo kikuu cha makerere 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29627349.wav	mkoa huu una sehemu mbili una upande wa ulaya na upande ni asia 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30380881.wav	mtetezi wa uchumi tata amezungumzia vilevile kwa kukosoa mbinu za kihisabati 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35438524.wav	lugha na matumizi yake ni chombo cha kujieleleza thamani yake 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30162240.wav	licha ya kuweka utaratibu wa kumuaga hayati magufuli 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30079786.wav	kiharusi ni ugonjwa wa dharura na hatari 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35108006.wav	kuweza kumaliza mtafaruku uliojitokeza 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31321497.wav	bila kusahau halmashauri ya wilaya ya kilwa na halmashauri ya wilaya ya lindi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29861615.wav	ngorongoro ndiyo huwavutia zaidi watu na kuwafanya kufunga safari kuja tanzania 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30131782.wav	vitu vingi katika maisha vinaweza kujaribu kukuondoa kwenye malengo yako 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29660533.wav	katika nchi nyingi tendo la kubadilishana pesa bidhaa nakadhalika 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31409526.wav	mtoto atakuwa akitambulishwa kwa kutumia jina la embolet 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30629884.wav	adolf hitler aliibuka kupitia chama cha jumuiya ya mataifa 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30340741.wav	timu nyingi za afrika zinajivunia kucheza kwenye uwanja wa mkapa 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30653549.wav	tanzania ilishinda vita hivyo kwa kumpiga amini 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29904875.wav	ya kutengana na julius nyerere ikawa vigumu kupata 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29898089.wav	ghana ilifungwa bao moja kwa sifuri kwenye fainali 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30021970.wav	hicho baada ya kutokukubaliana na itikadi za ujamaa za nyerere 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30200829.wav	hivyo kufanya makazi katika eneo hili la kijiji cha wapimbwe 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30020895.wav	bado tupo kwenye mpango wa kuongeza vivutio zaidi vya aina fulani za masaji 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28673091.wav	leo uzalishaji ni mkubwa hasa hispania halafu italia ugiriki uturuki nakadhalika 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29925362.wav	yusuf macho alicheza simba kwa miaka miwili na msimu wake wa mwisho 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30351255.wav	kwa hiyo kama watalii hao walitoka nje ya nchi huenda wakaendelea kuutangaza utamaduni wetu 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30032406.wav	wasukuma ni miongoni mwa kabila mojawapo kati ya yale mia moja ishirini na moja 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29818577.wav	reli hii ambayo pia huitwa reli ya uhuru 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30574588.wav	mara baada ya maneno hayo alipanda ndege kwenda beira msumbiji 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29899302.wav	miaka ya nyuma wazigua waliabudu miungu mbalimbali kama mawe moto na miti mikubwa 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30091176.wav	ronaldo alianza vizuri michuano ya kombe la dunia 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30196710.wav	mchezo wa mpira wa miguu unavutia sana kutazama 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29815851.wav	hapo ukawa mwanzo wa mwilwana huku masanja akienda upande wa mashariki eneo la kisaki 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34392888.wav	tisini na moja kibaki alikuwa wa tatu na mwaka elfu moja mia tisa tisini 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34598136.wav	ashitakiwe na kwa vile hawezi kushatiwa hapa washitakiwe huko na hapa 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30116004.wav	biashara ya watumwa ilianza kuonekana kama biashara ovu ambayo ilisababisha vifo 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29993436.wav	alisoma katika chuo kikuu cha dayatar nairobi kenya 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30026208.wav	uro milioni mia moja thelathini 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29457317.wav	kwa sababu hiyo hutumiwa kuzalisha sumaku zenye nguvu kuu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29924874.wav	alihamasisha harakati za ukombozi pamoja na kuunganisha bara la afrika 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37084903.wav	wa uendeshaji wa serikali kwa sababu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30333936.wav	rais wa zanzibari daktari hussein mwinyi kupitia runinga ya zanzibari alilitangazia taifa 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29869255.wav	mwanawe amin hussein alisema babake alizaliwa kampala 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37095297.wav	yenye idadi kubwa ya watu weusi katika taifa la afrika kusini 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35587983.wav	ukuaji wa mtandao umeongeza usikilizaji wa redio 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30342416.wav	ugonjwa huu hauna tiba hivyo yatupasa tujikinge 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29583190.wav	pia ni mmoja ya waanzilishi wa chama cha wasanii tanzania 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37095984.wav	biashara upande wa dini wananchi karibu wote ni waislamu hasa 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30223538.wav	msimu huu mashabiki wameanza kurudi uwanjani 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28670218.wav	huenda pia mtu akawa na shida za kufikiria 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30327496.wav	hawa wakijulikana wanyantuzu na wasukuma wa mwanza wakiitwa bhasuku 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30257509.wav	majengo ya zamani na magofu bado ni alama ya mji wa bagamoyo 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30671855.wav	congo iliichapa mali mabao matatu kwa mawili 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29937805.wav	yalianzishwa na aliyekuwa mkuu wa wilaya hiyo akijulikana kwa jina la msonge 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37217559.wav	jambo la kwanza waziri wa sheria masuala ya katiba 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35105525.wav	sehemu ndogo ya miti ambayo data ya skanning 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36387521.wav	tulikuwa na mazigaziga 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29946780.wav	kutokana na suala la utandawazi wapare wametapakaa kote tanzania kwa shughuli mbalimbali 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31415661.wav	ziwa vitoria lina upana wa kilomita za mraba elfu sita 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29936414.wav	nyerere alikuwa hapendi ushauri wa mtu yeyote 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30709785.wav	kama hujawahi kutembelea ni vyema ukajitahidi kutafuta 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28660773.wav	alishiriki katika tamthilia tofauti za televisheni nchini kenya 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31441303.wav	kipato chake kikitokana na kazi ya utumishi wa ndani ambacho hakikutosha 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30019834.wav	jambo ambao liliamsha hisia za wengi kuhusu uchumi wa muda mfupi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_32210947.wav	sauti 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37229624.wav	mkurugenzi wa taasisi ya uchunguzi dzhona edgara hooveralipochukua madaraka shirika inaajiri wafanyakazi kuhusu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31326737.wav	mara nyingi wanatumia bandari ya kigoma ndani ya ziwa tanganyika 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30008645.wav	wala hakuwahi kumruhusu mwandishi yeyote kuandika habari ya maisha yake 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29792996.wav	lakini umiliki wa nyumba binafsi haukupigwa marufuku 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29847012.wav	jim thompson aliandika mnamo mwaka elfu moja mia tisa sabini 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37220027.wav	hii haibadilishi ukweli kwamba alikuwa mwanamke wa pekee 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37224751.wav	hizi kwa kawaida huwa nyekundu ingawa kuna rangi nyingine kama vile bluu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28581557.wav	nchi iko kwenye sehemu nyembamba kabisa ya amerika ya kati 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30031213.wav	uhamiaji huo ni moja ya maajabu kumi ya asili duniani 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28681191.wav	athira ya mfano wa umoja wa kisovyeti na china ilikuwa muhimu pia 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30001997.wav	lakini wageni waliweza kupata baadhi ya maeneo 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30025437.wav	kabila ambalo hauwezi kukosa kutaja ni kabila la wamasai 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36945265.wav	kukuletea makala haya ni mimi mtayarishaji na mtangazaji wako 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30342411.wav	shirika la kitaifa lilodai kuingia katika nchi iliyomilikwa na walowezi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35123718.wav	jamhuri ya kiarabu waingereza waliacha nchi mikononi mwa mfalme 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_37084049.wav	wakili wao mtetezi john dodie mhusenge 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35206719.wav	wakati hali ikiwa hivyo mjumbe wa umoja wamataifa ambaye anashughulikia masuala ya somalia 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31329286.wav	sababu kubwa ya vita vya majimaji ni ardhi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36105817.wav	sawa na asilimia ishirini na saba 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30223139.wav	kuhamasisha utali wa ndani kwa kuhamasisha wanafunzi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29000597.wav	hivyo ni kata kubwa zaidi katika wilaya hiyo yote 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36387947.wav	nze na mashindano ya soka ya cekafa na draw ya mashindano hayo ambayo yataandaliwa 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30008246.wav	twiga hupendelea zaidi kula majani na matunda kutoka kwenye miti marefu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36385454.wav	mombasa tarehe kumi na nane mwezi wa nane mwaka elfu moja mia tisa sabini 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36067467.wav	mtazamo wa mahakama haukuwa kwenye mauaji ya kimbari 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29795456.wav	awali januari thelasini na moja mwaka elfu mbili na tano ilikuwa ya baraka 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30071480.wav	wengine wakichambua mchanga na kujipatia pesa kwa ajili ya kununua mahitaji mbalimbali 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29977796.wav	hata hivyo wanauchumi maarufu wa uchumi uliotanda kama vile keynes na joskow 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29822778.wav	tausi jike hukaa na watoto wake kwa karibu miezi sita baada ya hapo hujitegemea 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30104777.wav	engai narok ni mungu mweusi ana huruma 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36944957.wav	namna wachambuzi wa maswala ya kisiasa wanavyosema 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29791705.wav	wangoni ni maarufu sana katika kuimba misibani 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30117840.wav	malaika alipogeuka na kufanya matendo ya kigaidi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28971638.wav	chaji hizi mbili ni kinyume zinaitwa chaji hasi na chaji chanya 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28819817.wav	hutokea kwa jozi maana yake kuna mapafu mawili si moja tu kama moyo 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35105141.wav	shukran za dhati zimwendee nurdin sulemani pamoja na victor 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29754846.wav	video inaendelea na mwishoni 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29762751.wav	katika ukristo simba wa yuda alikuwa yesu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29946215.wav	bakhresa alianza kuuza mabaki ya mazao ya baharini tu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36385984.wav	vijana watu ni wengi kushinda wao 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30577778.wav	ikiwa watu wengi wanapenda jina lake la muda mfupi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36386234.wav	sheria mwafaka zipitishwe ili kampuni hizi ziwajibike 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29796362.wav	ukandamizaji dhidi ya tabaka la watu walio na elimu zaidi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36374766.wav	umeinua kutoka katika hali ya kawaida hadi katika hali ya kisasa zaidi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30176630.wav	mradi unaokusudia kuifanyia matengenezo meli hiyo 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35588826.wav	watalii wengi wanapenda mno kufika eneo hili kujionea 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31409500.wav	jamii zinazosahaulika huunganishwa katika kundi la suba 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30020633.wav	hifadhi ya mikumi ni moja kati ya hifadhi za taifa na mashuhuri 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29791962.wav	kilele kikabadilishiwa jina na kuwa uhuru likiwa na maana ya kilele cha uhuru 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29145978.wav	ya nchini hispania 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30046144.wav	safari za mtubwi katika ziwa eyasi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28830725.wav	dalili za ugonjwa huu ni uvimbe kwenye shingo mabadiliko ya sauti 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31461746.wav	bayern wakashinda makombe yote msimu huo 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28811702.wav	hata hivyo mbinu hii ina matatizo mengi na mafanikio yako mbali mno 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29964018.wav	barabara ya lami dar es salaam nairobi inavuka eneo lake 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29792594.wav	ufaransa na urusi pia mataifa ya uingereza na italia bila kuisahau marekani 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29941590.wav	kwani tayari walikuwa na deni la kulipa mabao sita kwa sifuri walichopewa 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35123943.wav	baada ya kurejea nchini cuba akitokea mexico aliongoza mapinduzi ya kijeshi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30650337.wav	shughuli za kufanya hifadhini saanane ni pamoja na kuangalia wanyama 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29902324.wav	mbuni dume anakuwa na jike moja linalompendeza zaidi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29995022.wav	umaarufu mwingine wa hifadhi hii ni pamoja ya aina ya chatu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30671889.wav	kukosa nguvu maumivu ya misuli degedege kuuma na kuvimba kwa tezi za limfu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30341829.wav	hata hivyo mila na desturi nyingi za wagweno zinafanana zaidi na zile za wapare 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36039697.wav	alishinda mosul syria palestina na misri halafu hungary na algeria 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28584681.wav	hatari hii huweza kudumu kwa takriban miezi miwili 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28681405.wav	anakumbukwa kwa uchunguzi wake wa hadubini wa ubongo na uti wa mgongo 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31304441.wav	timu kupata ushindi kwao ndio burudani 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_32212298.wav	ni hewa 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30495711.wav	mto huu unasaidia kwa kiwango kikubwa kukuza uzalishaji wa sukari 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_31326462.wav	adolf hitler alipata zawadi ya mkimbiaji bora 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29937796.wav	nyumba inajengwa ambayo wavulana wataenda kucheza na kufanya mila kadhaa 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30635645.wav	rais wa kwanza wa uganda milton obotte ni rafiki mkubwa wa nyerere 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30405656.wav	taifa la uruguay lilikuwa linazalisha nyota wengi 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36386162.wav	ishwa rasmi kwenye sherehe zilizofanyika katika uwaja wa amani 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28815559.wav	iko katika kusini mashariki ya marekani bara 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29792077.wav	tausi ni ndege mwenye rangi ya bluu na kijani 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_34959550.wav	mwenendo wa nyumbu kati ya serengeti na maasai mara unashangaza 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29937602.wav	kwa mujibu wa ushuhuda wake kuna sauti ilimwambia ni dhahiri kuwa mungu alimtendea makuu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_35146312.wav	twiga hawa kwa sasa ni wanyama ambao wapo katika uangalizi mkubwa sana hususani hapa 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28581706.wav	alipelekwa uhamishoni na kaisari leo v kwa sababu ya kutetea matumizi ya picha takatifu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29624515.wav	katika nchi nyingi huwa na kawaida ya kutembelea pia makaburi ya marehemu 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29240591.wav	anaheshimiwa kama mtakatifu bikira hasa tarehe ya kifo chake 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_36013833.wav	mwaka elfumoja miasaba sabini na nane ufaransa 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30180734.wav	mandela yuko huru sasa anaamua kusaka uungwaji mkono 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30019810.wav	neno lenyewe linaonekana kuwa na nguvu isiyo ya kawaida 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_32243113.wav	taja vitu vilivyopo kwenye sekta ya utalii 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30075106.wav	katika miaka ya elfu moja mia moja na tisa 	0
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29295843.wav	wimbo ulikuwa nafasi na 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_29937905.wav	alitaka kuidhoofisha nchi kwa kutaka muungano ufanyiwe marekebisho 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_28670352.wav	makao makuu yalikuwa mjini mwingi 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30216176.wav	biashara ya mafuta ni biashara yenye thamani kubwa duniani kote 	1
/scratch/skscla001/experiments/datasets/swagen/audio/common_voice_sw_30117363.wav	hata hivyo hakuvunjika moyo na hakurudi mwera kwa mama yake 	1
